# //UNITED STATES GEOLOGICAL SURVEY       http://water.usgs.gov/
# //NATIONAL WATER INFORMATION SYSTEM     http://water.usgs.gov/data.html
# //DATA ARE PROVISIONAL AND SUBJECT TO CHANGE UNTIL PUBLISHED BY USGS
# //RETRIEVED: 2014-04-02 12:28:10
# //FILE TYPE="NWIS-I DAILY-VALUES" EDITABLE=NO
# //DATABASE NUMBER=1 DESCRIPTION=" Standard data base for this site."
# //STATION AGENCY="USGS " NUMBER="414158088095600" TIME_ZONE="CST" DST_FLAG=N
# //STATION NAME="SPRING BROOK WWTF NR NAPERVILE, IL"
# //LOCATION NUMBER=0 NAME="Default"
# //DD DDID="   2" RNDARY="2223455552" DVABORT=1440
# //DD LABEL="Precipitation (in)"
# //PARAMETER CODE="00045" SNAME = "Precipitation"
# //PARAMETER LNAME="Precipitation, total, inches"
# //STATISTIC CODE="00006" SNAME="SUM"
# //STATISTIC LNAME="SUMMATION VALUES"
# //TYPE NAME="FINAL" DESC = "EDITED AND COMPUTED DAILY VALUES"
# //AGING BEGIN=19970718 END=20050930 CODE=A
# //AGING   REVIEWED=20101013140646 RZONE=CST RUSER="jklatour"
# //AGING   APPROVED=20101013140704 AZONE=CST AUSER="jklatour"
# //AGING BEGIN=20051001 END=20060930 CODE=A
# //AGING   REVIEWED=20070309102020 RZONE=CST RUSER="jklatour"
# //AGING   APPROVED=20070309102041 AZONE=CST AUSER="jklatour"
# //RANGE START="20020201" END="20120930"
DATE	TIME	VALUE	PRECISION	REMARK	FLAGS	TYPE	QA
8D	6S	16N	1S	1S	32S	1S	1S
20080406		0.00	2	 		C	W
20080407		0.02	2	 		C	W
20080408		0.52	2	 		C	W
20080409		0.00	2	 		C	W
20080410		0.32	2	 		C	W
20080411		0.00	2	 		C	W
20080412		0.00	2	 		C	W
20080413		0.00	2	 		C	W
20080414		0.00	2	 		C	W
20080415		0.00	2	 		C	W
20080416		0.00	2	 		C	W
20080417		0.00	2	 		C	W
20080418		0.00	2	 		C	W
20080419		0.01	2	 		C	W
20080420		0.00	2	 		C	W
20080421		0.00	2	 		C	W
20080422		0.00	2	 		C	W
20080423		0.00	2	 		C	W
20080424		0.05	2	 		C	W
20080425		0.38	2	 		C	W
20080426		0.00	2	 		C	W
20080427		0.00	2	 		C	W
20080428		0.21	2	 		C	W
20080429		0.00	2	 		C	W
20080430		0.00	2	 		C	W
20080501		0.00	2	 		C	W
20080502		0.66	2	 		C	W
20080503		0.00	2	 		C	W
20080504		0.00	2	 		C	W
20080505		0.00	2	 		C	W
20080506		0.00	2	 		C	W
20080507		0.42	2	 		C	W
20080508		0.00	2	 		C	W
20080509		0.00	2	 		C	W
20080510		0.00	2	 		C	W
20080511		1.98	3	 		C	W
20080512		0.00	2	 		C	W
20080513		0.10	2	 		C	W
20080514		0.00	2	 		C	W
20080515		0.00	2	 		C	W
20080516		0.00	2	 		C	W
20080517		0.09	2	 		C	W
20080518		0.00	2	 		C	W
20080519		0.00	2	 		C	W
20080520				 		 	W
20080521				 		 	W
20080522				 		 	W
20080523				 		 	W
20080524				 		 	W
20080525				 		 	W
20080526				 		 	W
20080527				 		 	W
20080528				 		 	W
20080529				 		 	W
20080530				 		 	W
20080531				 		 	W
20080601				 		 	W
20080602				 		 	W
20080603				 		 	W
20080604				 		 	W
20080605				 		 	W
20080606				 		 	W
20080607				 		 	W
20080608				 		 	W
20080609				 		 	W
20080610				 		 	W
20080611				 		 	W
20080612				 		 	W
20080613				 		 	W
20080614				 		 	W
20080615				 		 	W
20080616				 		 	W
20080617				 		 	W
20080618				 		 	W
20080619				 		 	W
20080620				 		 	W
20080621				 		 	W
20080622				 		 	W
20080623				 		 	W
20080624				 		 	W
20080625				 		 	W
20080626				 		 	W
20080627				 		 	W
20080628				 		 	W
20080629				 		 	W
20080630				 		 	W
20080701				 		 	W
20080702				 		 	W
20080703				 		 	W
20080704				 		 	W
20080705				 		 	W
20080706				 		 	W
20080707				 		 	W
20080708				 		 	W
20080709				 		 	W
20080710				 		 	W
20080711				 		 	W
20080712				 		 	W
20080713				 		 	W
20080714				 		 	W
20080715				 		 	W
20080716				 		 	W
20080717				 		 	W
20080718				 		 	W
20080719				 		 	W
20080720				 		 	W
20080721				 		 	W
20080722				 		 	W
20080723				 		 	W
20080724				 		 	W
20080725				 		 	W
20080726				 		 	W
20080727				 		 	W
20080728				 		 	W
20080729				 		 	W
20080730				 		 	W
20080731				 		 	W
20080801				 		 	W
20080802				 		 	W
20080803				 		 	W
20080804				 		 	W
20080805				 		 	W
20080806				 		 	W
20080807				 		 	W
20080808				 		 	W
20080809				 		 	W
20080810				 		 	W
20080811				 		 	W
20080812				 		 	W
20080813				 		 	W
20080814				 		 	W
20080815				 		 	W
20080816				 		 	W
20080817				 		 	W
20080818				 		 	W
20080819				 		 	W
20080820				 		 	W
20080821				 		 	W
20080822				 		 	W
20080823				 		 	W
20080824				 		 	W
20080825				 		 	W
20080826				 		 	W
20080827				 		 	W
20080828				 		 	W
20080829				 		 	W
20080830				 		 	W
20080831				 		 	W
20080901				 		 	W
20080902				 		 	W
20080903				 		 	W
20080904				 		 	W
20080905				 		 	W
20080906				 		 	W
20080907				 		 	W
20080908				 		 	W
20080909				 		 	W
20080910				 		 	W
20080911				 		 	W
20080912				 		 	W
20080913				 		 	W
20080914				 		 	W
20080915				 		 	W
20080916				 		 	W
20080917				 		 	W
20080918				 		 	W
20080919				 		 	W
20080920				 		 	W
20080921				 		 	W
20080922				 		 	W
20080923				 		 	W
20080924				 		 	W
20080925				 		 	W
20080926				 		 	W
20080927				 		 	W
20080928				 		 	W
20080929				 		 	W
20080930				 		 	W
20081001				 		 	W
20081002				 		 	W
20081003				 		 	W
20081004				 		 	W
20081005				 		 	W
20081006				 		 	W
20081007				 		 	W
20081008				 		 	W
20081009				 		 	W
20081010				 		 	W
20081011				 		 	W
20081012				 		 	W
20081013				 		 	W
20081014				 		 	W
20081015				 		 	W
20081016				 		 	W
20081017				 		 	W
20081018				 		 	W
20081019				 		 	W
20081020				 		 	W
20081021				 		 	W
20081022				 		 	W
20081023				 		 	W
20081024				 		 	W
20081025				 		 	W
20081026				 		 	W
20081027				 		 	W
20081028				 		 	W
20081029				 		 	W
20081030				 		 	W
20081031				 		 	W
20081101				 		 	W
20081102				 		 	W
20081103				 		 	W
20081104				 		 	W
20081105				 		 	W
20081106				 		 	W
20081107				 		 	W
20081108				 		 	W
20081109				 		 	W
20081110				 		 	W
20081111				 		 	W
20081112				 		 	W
20081113				 		 	W
20081114				 		 	W
20081115				 		 	W
20081116				 		 	W
20081117				 		 	W
20081118				 		 	W
20081119				 		 	W
20081120				 		 	W
20081121				 		 	W
20081122				 		 	W
20081123				 		 	W
20081124				 		 	W
20081125				 		 	W
20081126				 		 	W
20081127				 		 	W
20081128				 		 	W
20081129				 		 	W
20081130				 		 	W
20081201				 		 	W
20081202				 		 	W
20081203				 		 	W
20081204				 		 	W
20081205				 		 	W
20081206				 		 	W
20081207				 		 	W
20081208				 		 	W
20081209				 		 	W
20081210				 		 	W
20081211				 		 	W
20081212				 		 	W
20081213				 		 	W
20081214				 		 	W
20081215				 		 	W
20081216				 		 	W
20081217				 		 	W
20081218				 		 	W
20081219				 		 	W
20081220				 		 	W
20081221				 		 	W
20081222				 		 	W
20081223				 		 	W
20081224				 		 	W
20081225				 		 	W
20081226				 		 	W
20081227				 		 	W
20081228				 		 	W
20081229				 		 	W
20081230				 		 	W
20081231				 		 	W
20090101				 		 	W
20090102				 		 	W
20090103				 		 	W
20090104				 		 	W
20090105				 		 	W
20090106				 		 	W
20090107				 		 	W
20090108				 		 	W
20090109				 		 	W
20090110				 		 	W
20090111				 		 	W
20090112				 		 	W
20090113				 		 	W
20090114				 		 	W
20090115				 		 	W
20090116				 		 	W
20090117				 		 	W
20090118				 		 	W
20090119				 		 	W
20090120				 		 	W
20090121				 		 	W
20090122				 		 	W
20090123				 		 	W
20090124				 		 	W
20090125				 		 	W
20090126				 		 	W
20090127				 		 	W
20090128				 		 	W
20090129				 		 	W
20090130				 		 	W
20090131				 		 	W
20090201				 		 	W
20090202				 		 	W
20090203				 		 	W
20090204				 		 	W
20090205				 		 	W
20090206				 		 	W
20090207				 		 	W
20090208				 		 	W
20090209				 		 	W
20090210				 		 	W
20090211				 		 	W
20090212				 		 	W
20090213				 		 	W
20090214				 		 	W
20090215				 		 	W
20090216				 		 	W
20090217				 		 	W
20090218				 		 	W
20090219				 		 	W
20090220				 		 	W
20090221				 		 	W
20090222				 		 	W
20090223				 		 	W
20090224				 		 	W
20090225				 		 	W
20090226				 		 	W
20090227				 		 	W
20090228				 		 	W
20090301				 		 	W
20090302				 		 	W
20090303				 		 	W
20090304				 		 	W
20090305				 		 	W
20090306				 		 	W
20090307				 		 	W
20090308				 		 	W
20090309				 		 	W
20090310				 		 	W
20090311				 		 	W
20090312				 		 	W
20090313				 		 	W
20090314				 		 	W
20090315				 		 	W
20090316				 		 	W
20090317				 		 	W
20090318				 		 	W
20090319				 		 	W
20090320				 		 	W
20090321				 		 	W
20090322				 		 	W
20090323				 		 	W
20090324				 		 	W
20090325				 		 	W
20090326				 		 	W
20090327				 		 	W
20090328				 		 	W
20090329				 		 	W
20090330				 		 	W
20090331				 		 	W
20090401				 		 	W
20090402				 		 	W
20090403				 		 	W
20090404				 		 	W
20090405				 		 	W
20090406				 		 	W
20090407				 		 	W
20090408				 		 	W
20090409				 		 	W
20090410				 		 	W
20090411				 		 	W
20090412				 		 	W
20090413				 		 	W
20090414				 		 	W
20090415				 		 	W
20090416				 		 	W
20090417				 		 	W
20090418				 		 	W
20090419				 		 	W
20090420				 		 	W
20090421				 		 	W
20090422				 		 	W
20090423				 		 	W
20090424				 		 	W
20090425				 		 	W
20090426				 		 	W
20090427				 		 	W
20090428				 		 	W
20090429				 		 	W
20090430				 		 	W
20090501				 		 	W
20090502				 		 	W
20090503				 		 	W
20090504				 		 	W
20090505				 		 	W
20090506				 		 	W
20090507				 		 	W
20090508				 		 	W
20090509				 		 	W
20090510				 		 	W
20090511				 		 	W
20090512				 		 	W
20090513				 		 	W
20090514				 		 	W
20090515				 		 	W
20090516				 		 	W
20090517				 		 	W
20090518				 		 	W
20090519				 		 	W
20090520				 		 	W
20090521				 		 	W
20090522				 		 	W
20090523				 		 	W
20090524				 		 	W
20090525				 		 	W
20090526				 		 	W
20090527				 		 	W
20090528				 		 	W
20090529				 		 	W
20090530				 		 	W
20090531				 		 	W
20090601				 		 	W
20090602				 		 	W
20090603				 		 	W
20090604				 		 	W
20090605				 		 	W
20090606				 		 	W
20090607				 		 	W
20090608				 		 	W
20090609				 		 	W
20090610				 		 	W
20090611				 		 	W
20090612				 		 	W
20090613				 		 	W
20090614				 		 	W
20090615				 		 	W
20090616				 		 	W
20090617				 		 	W
20090618				 		 	W
20090619				 		 	W
20090620				 		 	W
20090621				 		 	W
20090622				 		 	W
20090623				 		 	W
20090624				 		 	W
20090625				 		 	W
20090626				 		 	W
20090627				 		 	W
20090628				 		 	W
20090629				 		 	W
20090630				 		 	W
20090701				 		 	W
20090702				 		 	W
20090703				 		 	W
20090704				 		 	W
20090705				 		 	W
20090706				 		 	W
20090707				 		 	W
20090708				 		 	W
20090709				 		 	W
20090710				 		 	W
20090711				 		 	W
20090712				 		 	W
20090713				 		 	W
20090714				 		 	W
20090715				 		 	W
20090716				 		 	W
20090717				 		 	W
20090718				 		 	W
20090719				 		 	W
20090720				 		 	W
20090721				 		 	W
20090722				 		 	W
20090723				 		 	W
20090724				 		 	W
20090725				 		 	W
20090726				 		 	W
20090727				 		 	W
20090728				 		 	W
20090729				 		 	W
20090730				 		 	W
20090731				 		 	W
20090801				 		 	W
20090802				 		 	W
20090803				 		 	W
20090804				 		 	W
20090805				 		 	W
20090806				 		 	W
20090807				 		 	W
20090808				 		 	W
20090809				 		 	W
20090810				 		 	W
20090811				 		 	W
20090812				 		 	W
20090813				 		 	W
20090814				 		 	W
20090815				 		 	W
20090816				 		 	W
20090817				 		 	W
20090818				 		 	W
20090819				 		 	W
20090820				 		 	W
20090821				 		 	W
20090822				 		 	W
20090823				 		 	W
20090824				 		 	W
20090825				 		 	W
20090826				 		 	W
20090827				 		 	W
20090828				 		 	W
20090829				 		 	W
20090830				 		 	W
20090831				 		 	W
20090901				 		 	W
20090902				 		 	W
20090903				 		 	W
20090904				 		 	W
20090905				 		 	W
20090906				 		 	W
20090907				 		 	W
20090908				 		 	W
20090909				 		 	W
20090910				 		 	W
20090911				 		 	W
20090912				 		 	W
20090913				 		 	W
20090914				 		 	W
20090915				 		 	W
20090916				 		 	W
20090917				 		 	W
20090918				 		 	W
20090919				 		 	W
20090920				 		 	W
20090921				 		 	W
20090922				 		 	W
20090923				 		 	W
20090924				 		 	W
20090925				 		 	W
20090926				 		 	W
20090927				 		 	W
20090928				 		 	W
20090929				 		 	W
20090930				 		 	W
20091001				 		 	W
20091002				 		 	W
20091003				 		 	W
20091004				 		 	W
20091005				 		 	W
20091006				 		 	W
20091007				 		 	W
20091008				 		 	W
20091009				 		 	W
20091010				 		 	W
20091011				 		 	W
20091012				 		 	W
20091013				 		 	W
20091014				 		 	W
20091015				 		 	W
20091016				 		 	W
20091017				 		 	W
20091018				 		 	W
20091019				 		 	W
20091020				 		 	W
20091021				 		 	W
20091022				 		 	W
20091023				 		 	W
20091024				 		 	W
20091025				 		 	W
20091026				 		 	W
20091027				 		 	W
20091028				 		 	W
20091029				 		 	W
20091030				 		 	W
20091031				 		 	W
20091101				 		 	W
20091102				 		 	W
20091103				 		 	W
20091104				 		 	W
20091105				 		 	W
20091106				 		 	W
20091107				 		 	W
20091108				 		 	W
20091109				 		 	W
20091110				 		 	W
20091111				 		 	W
20091112				 		 	W
20091113				 		 	W
20091114				 		 	W
20091115				 		 	W
20091116				 		 	W
20091117				 		 	W
20091118				 		 	W
20091119				 		 	W
20091120				 		 	W
20091121				 		 	W
20091122				 		 	W
20091123				 		 	W
20091124				 		 	W
20091125				 		 	W
20091126				 		 	W
20091127				 		 	W
20091128				 		 	W
20091129				 		 	W
20091130				 		 	W
20091201				 		 	W
20091202				 		 	W
20091203				 		 	W
20091204				 		 	W
20091205				 		 	W
20091206				 		 	W
20091207				 		 	W
20091208				 		 	W
20091209				 		 	W
20091210				 		 	W
20091211				 		 	W
20091212				 		 	W
20091213				 		 	W
20091214				 		 	W
20091215				 		 	W
20091216				 		 	W
20091217				 		 	W
20091218				 		 	W
20091219				 		 	W
20091220				 		 	W
20091221				 		 	W
20091222				 		 	W
20091223				 		 	W
20091224				 		 	W
20091225				 		 	W
20091226				 		 	W
20091227				 		 	W
20091228				 		 	W
20091229				 		 	W
20091230				 		 	W
20091231				 		 	W
20100101				 		 	W
20100102				 		 	W
20100103				 		 	W
20100104				 		 	W
20100105				 		 	W
20100106				 		 	W
20100107				 		 	W
20100108				 		 	W
20100109				 		 	W
20100110				 		 	W
20100111				 		 	W
20100112				 		 	W
20100113				 		 	W
20100114				 		 	W
20100115				 		 	W
20100116				 		 	W
20100117				 		 	W
20100118				 		 	W
20100119				 		 	W
20100120				 		 	W
20100121				 		 	W
20100122				 		 	W
20100123				 		 	W
20100124				 		 	W
20100125				 		 	W
20100126				 		 	W
20100127				 		 	W
20100128				 		 	W
20100129				 		 	W
20100130				 		 	W
20100131				 		 	W
20100201				 		 	W
20100202				 		 	W
20100203				 		 	W
20100204				 		 	W
20100205				 		 	W
20100206				 		 	W
20100207				 		 	W
20100208				 		 	W
20100209				 		 	W
20100210				 		 	W
20100211				 		 	W
20100212				 		 	W
20100213				 		 	W
20100214				 		 	W
20100215				 		 	W
20100216				 		 	W
20100217				 		 	W
20100218				 		 	W
20100219				 		 	W
20100220				 		 	W
20100221				 		 	W
20100222				 		 	W
20100223				 		 	W
20100224				 		 	W
20100225				 		 	W
20100226				 		 	W
20100227				 		 	W
20100228				 		 	W
20100301				 		 	W
20100302				 		 	W
20100303				 		 	W
20100304				 		 	W
20100305				 		 	W
20100306				 		 	W
20100307				 		 	W
20100308				 		 	W
20100309				 		 	W
20100310				 		 	W
20100311				 		 	W
20100312				 		 	W
20100313				 		 	W
20100314				 		 	W
20100315				 		 	W
20100316				 		 	W
20100317				 		 	W
20100318				 		 	W
20100319				 		 	W
20100320				 		 	W
20100321				 		 	W
20100322				 		 	W
20100323				 		 	W
20100324				 		 	W
20100325				 		 	W
20100326				 		 	W
20100327				 		 	W
20100328				 		 	W
20100329				 		 	W
20100330				 		 	W
20100331				 		 	W
20100401				 		 	W
20100402				 		 	W
20100403				 		 	W
20100404				 		 	W
20100405				 		 	W
20100406				 		 	W
20100407				 		 	W
20100408				 		 	W
20100409				 		 	W
20100410				 		 	W
20100411				 		 	W
20100412				 		 	W
20100413				 		 	W
20100414				 		 	W
20100415				 		 	W
20100416				 		 	W
20100417				 		 	W
20100418				 		 	W
20100419				 		 	W
20100420				 		 	W
20100421				 		 	W
20100422				 		 	W
20100423				 		 	W
20100424				 		 	W
20100425				 		 	W
20100426				 		 	W
20100427				 		 	W
20100428				 		 	W
20100429				 		 	W
20100430				 		 	W
20100501				 		 	W
20100502				 		 	W
20100503				 		 	W
20100504				 		 	W
20100505				 		 	W
20100506				 		 	W
20100507				 		 	W
20100508				 		 	W
20100509				 		 	W
20100510				 		 	W
20100511				 		 	W
20100512				 		 	W
20100513				 		 	W
20100514				 		 	W
20100515				 		 	W
20100516				 		 	W
20100517				 		 	W
20100518				 		 	W
20100519				 		 	W
20100520				 		 	W
20100521				 		 	W
20100522				 		 	W
20100523				 		 	W
20100524				 		 	W
20100525				 		 	W
20100526				 		 	W
20100527				 		 	W
20100528				 		 	W
20100529				 		 	W
20100530				 		 	W
20100531				 		 	W
20100601				 		 	W
20100602				 		 	W
20100603				 		 	W
20100604				 		 	W
20100605				 		 	W
20100606				 		 	W
20100607				 		 	W
20100608				 		 	W
20100609				 		 	W
20100610				 		 	W
20100611				 		 	W
20100612				 		 	W
20100613				 		 	W
20100614				 		 	W
20100615				 		 	W
20100616				 		 	W
20100617				 		 	W
20100618				 		 	W
20100619				 		 	W
20100620				 		 	W
20100621				 		 	W
20100622				 		 	W
20100623				 		 	W
20100624				 		 	W
20100625				 		 	W
20100626				 		 	W
20100627				 		 	W
20100628				 		 	W
20100629				 		 	W
20100630				 		 	W
20100701				 		 	W
20100702				 		 	W
20100703				 		 	W
20100704				 		 	W
20100705				 		 	W
20100706				 		 	W
20100707				 		 	W
20100708				 		 	W
20100709				 		 	W
20100710				 		 	W
20100711				 		 	W
20100712				 		 	W
20100713				 		 	W
20100714				 		 	W
20100715				 		 	W
20100716				 		 	W
20100717				 		 	W
20100718				 		 	W
20100719				 		 	W
20100720				 		 	W
20100721				 		 	W
20100722				 		 	W
20100723				 		 	W
20100724				 		 	W
20100725				 		 	W
20100726				 		 	W
20100727				 		 	W
20100728				 		 	W
20100729				 		 	W
20100730				 		 	W
20100731				 		 	W
20100801				 		 	W
20100802				 		 	W
20100803				 		 	W
20100804				 		 	W
20100805				 		 	W
20100806				 		 	W
20100807				 		 	W
20100808				 		 	W
20100809				 		 	W
20100810				 		 	W
20100811				 		 	W
20100812				 		 	W
20100813				 		 	W
20100814				 		 	W
20100815				 		 	W
20100816				 		 	W
20100817				 		 	W
20100818				 		 	W
20100819				 		 	W
20100820				 		 	W
20100821				 		 	W
20100822				 		 	W
20100823				 		 	W
20100824				 		 	W
20100825				 		 	W
20100826				 		 	W
20100827				 		 	W
20100828				 		 	W
20100829				 		 	W
20100830				 		 	W
20100831				 		 	W
20100901				 		 	W
20100902				 		 	W
20100903				 		 	W
20100904				 		 	W
20100905				 		 	W
20100906				 		 	W
20100907				 		 	W
20100908				 		 	W
20100909				 		 	W
20100910				 		 	W
20100911				 		 	W
20100912				 		 	W
20100913				 		 	W
20100914				 		 	W
20100915				 		 	W
20100916				 		 	W
20100917				 		 	W
20100918				 		 	W
20100919				 		 	W
20100920				 		 	W
20100921				 		 	W
20100922				 		 	W
20100923				 		 	W
20100924				 		 	W
20100925				 		 	W
20100926				 		 	W
20100927				 		 	W
20100928				 		 	W
20100929				 		 	W
20100930				 		 	W
20101001				 		 	W
20101002				 		 	W
20101003				 		 	W
20101004				 		 	W
20101005				 		 	W
20101006				 		 	W
20101007				 		 	W
20101008				 		 	W
20101009				 		 	W
20101010				 		 	W
20101011				 		 	W
20101012				 		 	W
20101013				 		 	W
20101014				 		 	W
20101015				 		 	W
20101016				 		 	W
20101017				 		 	W
20101018				 		 	W
20101019				 		 	W
20101020				 		 	W
20101021				 		 	W
20101022				 		 	W
20101023				 		 	W
20101024				 		 	W
20101025				 		 	W
20101026				 		 	W
20101027				 		 	W
20101028				 		 	W
20101029				 		 	W
20101030				 		 	W
20101031				 		 	W
20101101				 		 	W
20101102				 		 	W
20101103				 		 	W
20101104				 		 	W
20101105				 		 	W
20101106				 		 	W
20101107				 		 	W
20101108				 		 	W
20101109				 		 	W
20101110				 		 	W
20101111				 		 	W
20101112				 		 	W
20101113				 		 	W
20101114				 		 	W
20101115				 		 	W
20101116				 		 	W
20101117				 		 	W
20101118				 		 	W
20101119				 		 	W
20101120				 		 	W
20101121				 		 	W
20101122				 		 	W
20101123				 		 	W
20101124				 		 	W
20101125				 		 	W
20101126				 		 	W
20101127				 		 	W
20101128				 		 	W
20101129				 		 	W
20101130				 		 	W
20101201				 		 	W
20101202				 		 	W
20101203				 		 	W
20101204				 		 	W
20101205				 		 	W
20101206				 		 	W
20101207				 		 	W
20101208				 		 	W
20101209				 		 	W
20101210				 		 	W
20101211				 		 	W
20101212				 		 	W
20101213				 		 	W
20101214				 		 	W
20101215				 		 	W
20101216				 		 	W
20101217				 		 	W
20101218				 		 	W
20101219				 		 	W
20101220				 		 	W
20101221				 		 	W
20101222				 		 	W
20101223				 		 	W
20101224				 		 	W
20101225				 		 	W
20101226				 		 	W
20101227				 		 	W
20101228				 		 	W
20101229				 		 	W
20101230				 		 	W
20101231				 		 	W
20110101				 		 	W
20110102				 		 	W
20110103				 		 	W
20110104				 		 	W
20110105				 		 	W
20110106				 		 	W
20110107				 		 	W
20110108				 		 	W
20110109				 		 	W
20110110				 		 	W
20110111				 		 	W
20110112				 		 	W
20110113				 		 	W
20110114				 		 	W
20110115				 		 	W
20110116				 		 	W
20110117				 		 	W
20110118				 		 	W
20110119				 		 	W
20110120				 		 	W
20110121				 		 	W
20110122				 		 	W
20110123				 		 	W
20110124				 		 	W
20110125				 		 	W
20110126				 		 	W
20110127				 		 	W
20110128				 		 	W
20110129				 		 	W
20110130				 		 	W
20110131				 		 	W
20110201				 		 	W
20110202				 		 	W
20110203				 		 	W
20110204				 		 	W
20110205				 		 	W
20110206				 		 	W
20110207				 		 	W
20110208				 		 	W
20110209				 		 	W
20110210				 		 	W
20110211				 		 	W
20110212				 		 	W
20110213				 		 	W
20110214				 		 	W
20110215				 		 	W
20110216				 		 	W
20110217				 		 	W
20110218				 		 	W
20110219				 		 	W
20110220				 		 	W
20110221				 		 	W
20110222				 		 	W
20110223				 		 	W
20110224				 		 	W
20110225				 		 	W
20110226				 		 	W
20110227				 		 	W
20110228				 		 	W
20110301				 		 	W
20110302				 		 	W
20110303				 		 	W
20110304				 		 	W
20110305				 		 	W
20110306				 		 	W
20110307				 		 	W
20110308				 		 	W
20110309				 		 	W
20110310				 		 	W
20110311				 		 	W
20110312				 		 	W
20110313				 		 	W
20110314				 		 	W
20110315				 		 	W
20110316				 		 	W
20110317				 		 	W
20110318				 		 	W
20110319				 		 	W
20110320				 		 	W
20110321				 		 	W
20110322				 		 	W
20110323				 		 	W
20110324				 		 	W
20110325				 		 	W
20110326				 		 	W
20110327				 		 	W
20110328				 		 	W
20110329				 		 	W
20110330				 		 	W
20110331				 		 	W
20110401				 		 	W
20110402				 		 	W
20110403				 		 	W
20110404				 		 	W
20110405				 		 	W
20110406				 		 	W
20110407				 		 	W
20110408				 		 	W
20110409				 		 	W
20110410				 		 	W
20110411				 		 	W
20110412				 		 	W
20110413				 		 	W
20110414				 		 	W
20110415				 		 	W
20110416				 		 	W
20110417				 		 	W
20110418				 		 	W
20110419				 		 	W
20110420				 		 	W
20110421				 		 	W
20110422				 		 	W
20110423				 		 	W
20110424				 		 	W
20110425				 		 	W
20110426				 		 	W
20110427				 		 	W
20110428				 		 	W
20110429				 		 	W
20110430				 		 	W
20110501				 		 	W
20110502				 		 	W
20110503				 		 	W
20110504				 		 	W
20110505				 		 	W
20110506				 		 	W
20110507				 		 	W
20110508				 		 	W
20110509				 		 	W
20110510				 		 	W
20110511				 		 	W
20110512				 		 	W
20110513				 		 	W
20110514				 		 	W
20110515				 		 	W
20110516				 		 	W
20110517				 		 	W
20110518				 		 	W
20110519				 		 	W
20110520				 		 	W
20110521				 		 	W
20110522				 		 	W
20110523				 		 	W
20110524				 		 	W
20110525				 		 	W
20110526				 		 	W
20110527				 		 	W
20110528				 		 	W
20110529				 		 	W
20110530				 		 	W
20110531				 		 	W
20110601				 		 	W
20110602				 		 	W
20110603				 		 	W
20110604				 		 	W
20110605				 		 	W
20110606				 		 	W
20110607				 		 	W
20110608				 		 	W
20110609				 		 	W
20110610				 		 	W
20110611				 		 	W
20110612				 		 	W
20110613				 		 	W
20110614				 		 	W
20110615				 		 	W
20110616				 		 	W
20110617				 		 	W
20110618				 		 	W
20110619				 		 	W
20110620				 		 	W
20110621				 		 	W
20110622				 		 	W
20110623				 		 	W
20110624				 		 	W
20110625				 		 	W
20110626				 		 	W
20110627				 		 	W
20110628				 		 	W
20110629				 		 	W
20110630				 		 	W
20110701				 		 	W
20110702				 		 	W
20110703				 		 	W
20110704				 		 	W
20110705				 		 	W
20110706				 		 	W
20110707				 		 	W
20110708				 		 	W
20110709				 		 	W
20110710				 		 	W
20110711				 		 	W
20110712				 		 	W
20110713				 		 	W
20110714				 		 	W
20110715				 		 	W
20110716				 		 	W
20110717				 		 	W
20110718				 		 	W
20110719				 		 	W
20110720				 		 	W
20110721				 		 	W
20110722				 		 	W
20110723				 		 	W
20110724				 		 	W
20110725				 		 	W
20110726				 		 	W
20110727				 		 	W
20110728				 		 	W
20110729				 		 	W
20110730				 		 	W
20110731				 		 	W
20110801				 		 	W
20110802				 		 	W
20110803				 		 	W
20110804				 		 	W
20110805				 		 	W
20110806				 		 	W
20110807				 		 	W
20110808				 		 	W
20110809				 		 	W
20110810				 		 	W
20110811				 		 	W
20110812				 		 	W
20110813				 		 	W
20110814				 		 	W
20110815				 		 	W
20110816				 		 	W
20110817				 		 	W
20110818				 		 	W
20110819				 		 	W
20110820				 		 	W
20110821				 		 	W
20110822				 		 	W
20110823				 		 	W
20110824				 		 	W
20110825				 		 	W
20110826				 		 	W
20110827				 		 	W
20110828				 		 	W
20110829				 		 	W
20110830				 		 	W
20110831				 		 	W
20110901				 		 	W
20110902				 		 	W
20110903				 		 	W
20110904				 		 	W
20110905				 		 	W
20110906				 		 	W
20110907				 		 	W
20110908				 		 	W
20110909				 		 	W
20110910				 		 	W
20110911				 		 	W
20110912				 		 	W
20110913				 		 	W
20110914				 		 	W
20110915				 		 	W
20110916				 		 	W
20110917				 		 	W
20110918				 		 	W
20110919				 		 	W
20110920				 		 	W
20110921				 		 	W
20110922				 		 	W
20110923				 		 	W
20110924				 		 	W
20110925				 		 	W
20110926				 		 	W
20110927				 		 	W
20110928				 		 	W
20110929				 		 	W
20110930				 		 	W
20111001				 		 	W
20111002				 		 	W
20111003				 		 	W
20111004				 		 	W
20111005				 		 	W
20111006				 		 	W
20111007				 		 	W
20111008				 		 	W
20111009				 		 	W
20111010				 		 	W
20111011				 		 	W
20111012				 		 	W
20111013				 		 	W
20111014				 		 	W
20111015				 		 	W
20111016				 		 	W
20111017				 		 	W
20111018				 		 	W
20111019				 		 	W
20111020				 		 	W
