DATE	TIME	VALUE	PRECISION	REMARK	FLAGS	TYPE	QA
8D	6S	16N	1S	1S	32S	1S	1S
20110820		0.23	2	 		C	A
20110821		0.00	2	 		C	A
20110822		0.00	2	 		C	A
20110823		0.00	2	 		C	A
20110824		0.00	2	 		C	A
20110825		0.00	2	 		C	A
20110826		0.00	2	 		C	A
20110827		0.00	2	 		C	A
20110828		0.00	2	 		C	A
20110829		0.00	2	 		C	A
20110830		0.03	2	 		C	A
20110831		0.00	2	 		C	A
20110901		0.00	2	 		C	A
20110902		0.00	2	 		C	A
20110903		0.02	2	 		C	A
20110904		0.00	2	 		C	A
20110905		0.00	2	 		C	A
20110906		0.00	2	 		C	A
20110907		0.00	2	 		C	A
20110908		0.00	2	 		C	A
20110909		0.01	2	 		C	A
20110910		0.00	2	 		C	A
20110911		0.00	2	 		C	A
20110912		0.00	2	 		C	A
20110913		0.00	2	 		C	A
20110914		0.06	2	 		C	A
20110915		0.00	2	 		C	A
20110916		0.00	2	 		C	A
20110917		0.00	2	 		C	A
20110918		0.30	2	 		C	A
20110919		0.17	2	 		C	A
20110920		0.00	2	 		C	A
20110921		0.00	2	 		C	A
20110922		0.00	2	 		C	A
20110923		0.00	2	 		C	A
20110924		0.05	2	 		C	A
20110925		0.11	2	 		C	A
20110926		1.09	3	 		C	A
20110927		0.23	2	 		C	A
20110928		0.16	2	 		C	A
20110929		0.04	2	 		C	A
20110930		0.03	2	 		C	A
20111001		0.00	2	 		C	A
20111002		0.00	2	 		C	A
20111003		0.00	2	 		C	A
20111004		0.00	2	 		C	A
20111005		0.00	2	 		C	A
20111006		0.00	2	 		C	A
20111007		0.00	2	 		C	A
20111008		0.00	2	 		C	A
20111009		0.00	2	 		C	A
20111010		0.00	2	 		C	A
20111011		0.00	2	 		C	A
20111012		0.00	2	 		C	A
20111013		0.21	2	 		C	A
20111014		0.00	2	 		C	A
20111015		0.00	2	 		C	A
20111016		0.12	2	 		C	A
20111017		0.00	2	 		C	A
20111018		0.01	2	 		C	A
20111019		0.44	2	 		C	A
20111020		0.03	2	 		C	A
20111021		0.00	2	 		C	A
20111022		0.00	2	 		C	A
20111023		0.14	2	 		C	A
20111024		0.00	2	 		C	A
20111025		0.00	2	 		C	A
20111026		0.00	2	 		C	A
20111027		0.00	2	 		C	A
20111028		0.00	2	 		C	A
20111029		0.00	2	 		C	A
20111030		0.12	2	 		C	A
20111031		0.00	2	 		C	A
20111101		0.00	2	 		C	A
20111102		0.00	2	 		C	A
20111103		0.05	2	 		C	A
20111104		0.00	2	 		C	A
20111105		0.00	2	 		C	A
20111106		0.00	2	 		C	A
20111107		0.04	2	 		C	A
20111108		1.21	3	 		C	A
20111109		0.33	2	 		C	A
20111110		0.01	2	 		C	A
20111111		0.00	2	 		C	A
20111112		0.00	2	 		C	A
20111113		0.00	2	 		C	A
20111114		0.00	2	 		C	A
20111115		0.00	2	 		C	A
20111116		0.00	2	 		C	A
20111117		0.00	2	 		C	A
20111118		0.00	2	 		C	A
20111119		0.00	2	 		C	A
20111120		0.00	2	 		C	A
20111121		0.00	2	 		C	A
20111122		0.13	2	 		C	A
20111123		0.01	2	 		C	A
20111124		0.00	2	 		C	A
20111125		0.00	2	 		C	A
20111126		0.75	2	 		C	A
20111127		0.07	2	 		C	A
20111128		0.00	2	 		C	A
20111129		0.00	2	 		C	A
20111130		0.00	2	 		C	A
20111201		0.00	2	 		C	A
20111202		0.01	2	 		C	A
20111203		0.24	2	 		C	A
20111204		0.01	2	 		C	A
20111205		0.05	2	 		C	A
20111206		0.00	2	 		C	A
20111207		0.00	2	 		C	A
20111208		0.00	2	 		C	A
20111209		0.00	2	 		C	A
20111210		0.00	2	 		C	A
20111211		0.00	2	 		C	A
20111212		0.00	2	 		C	A
20111213		0.05	2	 		C	A
20111214		0.98	2	 		C	A
20111215		0.03	2	 		C	A
20111216		0.00	2	 		C	A
20111217		0.04	2	 		C	A
20111218		0.00	2	 		C	A
20111219		0.00	2	 		C	A
20111220		0.00	2	 		C	A
20111221		0.00	2	 		C	A
20111222		0.00	2	 		C	A
20111223		0.00	2	 		C	A
20111224		0.00	2	 		C	A
20111225		0.00	2	 		C	A
20111226		0.03	2	 		C	A
20111227		0.04	2	 		C	A
20111228		0.00	2	 		C	A
20111229		0.00	2	 		C	A
20111230		0.29	2	 		C	A
20111231		0.00	2	 		C	A
20120101		0.03	2	 		C	A
20120102		0.00	2	 		C	A
20120103		0.00	2	 		C	A
20120104		0.00	2	 		C	A
20120105		0.00	2	 		C	A
20120106		0.00	2	 		C	A
20120107		0.00	2	 		C	A
20120108		0.00	2	 		C	A
20120109		0.00	2	 		C	A
20120110		0.00	2	 		C	A
20120111		0.00	2	 		C	A
20120112		0.00	2	 		C	A
20120113		0.00	2	 		C	A
20120114		0.00	2	 		C	A
20120115		0.00	2	 		C	A
20120116		0.15	2	 		C	A
20120117		0.08	2	 		C	A
20120118		0.00	2	 		C	A
20120119				 		 	A
20120120				 		 	A
20120121				 		 	A
20120122				 		 	A
20120123				 		 	A
20120124				 		 	A
20120125				 		 	A
20120126				 		 	A
20120127				 		 	A
20120128				 		 	A
20120129				 		 	A
20120130				 		 	A
20120131				 		 	A
20120201				 		 	A
20120202				 		 	A
20120203				 		 	A
20120204				 		 	A
20120205				 		 	A
20120206				 		 	A
20120207				 		 	A
20120208		0.00	2	 		C	A
20120209		0.00	2	 		C	A
20120210		0.03	2	 		C	A
20120211		0.00	2	 		C	A
20120212		0.00	2	 		C	A
20120213		0.00	2	 		C	A
20120214		0.01	2	 		C	A
20120215		0.14	2	 		C	A
20120216		0.00	2	 		C	A
20120217		0.00	2	 		C	A
20120218		0.00	2	 		C	A
20120219		0.00	2	 		C	A
20120220		0.00	2	 		C	A
20120221		0.05	2	 		C	A
20120222		0.00	2	 		C	A
20120223		0.32	2	 		C	A
20120224		0.46	2	 		C	A
20120225		0.00	2	 		C	A
20120226		0.00	2	 		C	A
20120227		0.00	2	 		C	A
20120228		0.09	2	 		C	A
20120229		0.19	2	 		C	A
20120301		0.00	2	 		C	A
20120302		0.18	2	 		C	A
20120303		0.00	2	 		C	A
20120304		0.00	2	 		C	A
20120305		0.00	2	 		C	A
20120306		0.00	2	 		C	A
20120307		0.00	2	 		C	A
20120308		0.28	2	 		C	A
20120309		0.00	2	 		C	A
20120310		0.00	2	 		C	A
20120311		0.00	2	 		C	A
20120312		0.22	2	 		C	A
20120313		0.00	2	 		C	A
20120314		0.00	2	 		C	A
20120315		0.00	2	 		C	A
20120316		0.00	2	 		C	A
20120317		0.00	2	 		C	A
20120318		0.00	2	 		C	A
20120319		0.05	2	 		C	A
20120320		0.00	2	 		C	A
20120321		0.00	2	 		C	A
20120322		0.04	2	 		C	A
20120323		0.72	2	 		C	A
20120324		0.00	2	 		C	A
20120325		0.00	2	 		C	A
20120326		0.00	2	 		C	A
20120327		0.00	2	 		C	A
20120328		0.00	2	 		C	A
20120329		0.00	2	 		C	A
20120330		0.57	2	 		C	A
20120331		0.00	2	 		C	A
20120401		0.01	2	 		C	A
20120402		0.03	2	 		C	A
20120403		0.00	2	 		C	A
20120404		0.00	2	 		C	A
20120405		0.00	2	 		C	A
20120406		0.00	2	 		C	A
20120407		0.00	2	 		C	A
20120408		0.00	2	 		C	A
20120409		0.00	2	 		C	A
20120410		0.00	2	 		C	A
20120411		0.00	2	 		C	A
20120412		0.00	2	 		C	A
20120413		0.00	2	 		C	A
20120414		0.14	2	 		C	A
20120415		0.64	2	 		C	A
20120416		0.01	2	 		C	A
20120417		0.00	2	 		C	A
20120418		0.01	2	 		C	A
20120419		0.00	2	 		C	A
20120420		0.00	2	 		C	A
20120421		0.00	2	 		C	A
20120422		0.00	2	 		C	A
20120423		0.00	2	 		C	A
20120424		0.00	2	 		C	A
20120425		0.07	2	 		C	A
20120426		0.00	2	 		C	A
20120427		0.00	2	 		C	A
20120428		0.23	2	 		C	A
20120429		0.35	2	 		C	A
20120430		0.00	2	 		C	A
20120501		0.10	2	 		C	A
20120502		0.00	2	 		C	A
20120503		0.75	2	 		C	A
20120504		0.33	2	 		C	A
20120505		0.00	2	 		C	A
20120506		1.19	3	 		C	A
20120507		0.53	2	 		C	A
20120508		0.00	2	 		C	A
20120509		0.07	2	 		C	A
20120510		0.00	2	 		C	A
20120511		0.00	2	 		C	A
20120512		0.03	2	 		C	A
20120513		0.00	2	 		C	A
20120514		0.00	2	 		C	A
20120515		0.15	2	 		C	A
20120516		0.00	2	 		C	A
20120517		0.00	2	 		C	A
20120518		0.00	2	 		C	A
20120519		0.00	2	 		C	A
20120520		0.05	2	 		C	A
20120521		0.00	2	 		C	A
20120522		0.00	2	 		C	A
20120523		0.00	2	 		C	A
20120524		0.00	2	 		C	A
20120525		0.00	2	 		C	A
20120526		0.00	2	 		C	A
20120527		0.00	2	 		C	A
20120528		0.00	2	 		C	A
20120529		0.00	2	 		C	A
20120530		0.02	2	 		C	A
20120531		1.04	3	 		C	A
20120601		0.02	2	 		C	A
20120602		0.00	2	 		C	A
20120603		0.00	2	 		C	A
20120604		0.00	2	 		C	A
20120605		0.00	2	 		C	A
20120606		0.00	2	 		C	A
20120607		0.00	2	 		C	A
20120608		0.00	2	 		C	A
20120609		0.00	2	 		C	A
20120610		0.00	2	 		C	A
20120611		0.00	2	 		C	A
20120612		0.00	2	 		C	A
20120613		0.00	2	 		C	A
20120614		0.00	2	 		C	A
20120615		0.00	2	 		C	A
20120616		0.31	2	 		C	A
20120617		0.12	2	 		C	A
20120618		0.00	2	 		C	A
20120619		0.00	2	 		C	A
20120620		0.00	2	 		C	A
20120621		0.01	2	 		C	A
20120622		0.00	2	 		C	A
20120623		0.00	2	 		C	A
20120624		0.00	2	 		C	A
20120625		0.00	2	 		C	A
20120626		0.00	2	 		C	A
20120627		0.00	2	 		C	A
20120628		0.18	2	 		C	A
20120629		0.31	2	 		C	A
20120630		0.01	2	 		C	A
20120701		0.07	2	 		C	A
20120702		0.00	2	 		C	A
20120703		0.00	2	 		C	A
20120704		0.00	2	 		C	A
20120705		0.00	2	 		C	A
20120706		0.00	2	 		C	A
20120707		0.00	2	 		C	A
20120708		0.00	2	 		C	A
20120709		0.00	2	 		C	A
20120710		0.00	2	 		C	A
20120711		0.00	2	 		C	A
20120712		0.00	2	 		C	A
20120713		0.14	2	 		C	A
20120714		0.01	2	 		C	A
20120715		0.00	2	 		C	A
20120716		0.00	2	 		C	A
20120717		0.00	2	 		C	A
20120718		1.01	3	 		C	A
20120719		0.45	2	 		C	A
20120720		0.00	2	 		C	A
20120721		0.00	2	 		C	A
20120722		0.00	2	 		C	A
20120723		0.00	2	 		C	A
20120724		0.52	2	 		C	A
20120725		0.01	2	 		C	A
20120726		0.45	2	 		C	A
20120727		0.05	2	 		C	A
20120728		0.00	2	 		C	A
20120729		0.00	2	 		C	A
20120730		0.00	2	 		C	A
20120731		0.14	2	 		C	A
20120801		0.00	2	 		C	A
20120802		0.00	2	 		C	A
20120803		0.00	2	 		C	A
20120804		0.23	2	 		C	A
20120805		0.00	2	 		C	A
20120806		0.00	2	 		C	A
20120807		0.00	2	 		C	A
20120808		0.00	2	 		C	A
20120809		0.02	2	 		C	A
20120810		0.12	2	 		C	A
20120811		0.00	2	 		C	A
20120812		0.00	2	 		C	A
20120813		0.30	2	 		C	A
20120814		0.00	2	 		C	A
20120815		0.01	2	 		C	A
20120816		0.13	2	 		C	A
20120817		0.00	2	 		C	A
20120818		0.00	2	 		C	A
20120819		0.00	2	 		C	A
20120820		0.31	2	 		C	A
20120821		0.00	2	 		C	A
20120822		0.00	2	 		C	A
20120823		0.00	2	 		C	A
20120824		0.00	2	 		C	A
20120825		0.00	2	 		C	A
20120826		0.55	2	 		C	A
20120827		0.00	2	 		C	A
20120828		0.00	2	 		C	A
20120829		0.00	2	 		C	A
20120830		0.00	2	 		C	A
20120831		0.00	2	 		C	A
20120901		0.00	2	 		C	A
20120902		0.00	2	 		C	A
20120903		0.00	2	 		C	A
20120904		0.46	2	 		C	A
20120905		0.03	2	 		C	A
20120906		0.00	2	 		C	A
20120907		0.06	2	 		C	A
20120908		0.20	2	 		C	A
20120909		0.00	2	 		C	A
20120910		0.00	2	 		C	A
20120911		0.00	2	 		C	A
20120912		0.00	2	 		C	A
20120913		0.15	2	 		C	A
20120914		0.00	2	 		C	A
20120915		0.00	2	 		C	A
20120916		0.00	2	 		C	A
20120917		0.25	2	 		C	A
20120918		0.00	2	 		C	A
20120919		0.00	2	 		C	A
20120920		0.00	2	 		C	A
20120921		0.15	2	 		C	A
20120922		0.03	2	 		C	A
20120923		0.00	2	 		C	A
20120924		0.00	2	 		C	A
20120925		0.00	2	 		C	A
20120926		0.00	2	 		C	A
20120927		0.00	2	 		C	A
20120928		0.00	2	 		C	A
20120929		0.00	2	 		C	A
20120930		0.00	2	 		C	A
